type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,12652,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186417633,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-2,-4,-5,-14,-5,-14,-5,-15,-5,-15,-5,-14,-6,-14,-6,-13,-6,-13,-6,-13,-6,-13,-6,-13,-7,-13,-7,-13,-7,-13,-7,-13,-7,-12,-8,-12,-8,-11,-8,-12,-8,-12,-8,-11,-8,-11,-9,-11,-9,-11,-9,-11,-9,-11,-5,-6,-10,-11,-10,-12,-10,-12,-10,-11,-10,-12,-11,-12,-11,-12,-11,-12,-11,-11,-11,-12,-11,-12,-11,-12,-11,-13,-11,-13,-11,-13,-11,-13,-11,-13,-11,-14,-10,-14,-10,-14,-9,-14,-9,-15,-9,-15,-8,-15,-7,-15,-7,-15,-2,-4,0,0,0,0,0,0,0,0,0,0,0,-8,2,-29,1,-29,0,-29,-1,-29,-1,-29,-1,-28,-1,-28,-1,-28,-2,-27,-3,-27,-4,-27,-4,-27,-4,-27,-4,-27,-5,-27,-6,-27,-6,-27,-6,-26,-6,-26,-7,-26,-7,-26,-7,-25,-8,-24,-8,-24,-8,-24,-8,-24,-10,-24,-11,-24,-11,-24,-12,-25,-13,-25,-13,-25,-12,-25,-13,-25,-13,-25,-13,-25,-13,-26,-13,-26,-13,-26,-14,-27,-14,-27,-13,-28,-13,-28,-12,-28,-12,-28,-12,-29,-12,-29,-12,-29,-12,-29,-11,-30,-11,-31,-10,-31,-8,-31,-7,-31,-7,-31,-6,-31,-5,-31,-2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,37,6,37,7,37,9,37,11,35,11,34,11,34,12,34,13,34,14,33,14,33,14,34,14,33,15,32,16,31,16,30,16,30,17,29,16,28,16,28,16,28,16,28,16,28,15,27,15,27,14,28,13,27,13,27,13,27,13,27,13,26,11,27,11,27,11,27,11,27,10,28,9,28,8,28,7,28,7,28,7,28,7,28,7,29,6,28,6,28,5,29,4,28,4,28,3,29,3,29,3,29,2,29,1,29,1,30,1,30,2,30,2,30,3,7,0]"
CSI_DATA,12653,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186445997,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,-4,3,-15,3,-15,3,-15,2,-16,2,-15,2,-15,1,-14,1,-14,1,-15,1,-15,0,-15,0,-15,0,-15,0,-15,0,-15,0,-15,-1,-14,-1,-14,-2,-14,-2,-14,-2,-14,-2,-14,-3,-13,-3,-14,-3,-15,-3,-15,-2,-7,-4,-14,-4,-15,-4,-15,-4,-15,-4,-15,-5,-15,-4,-15,-4,-15,-4,-15,-4,-15,-4,-15,-4,-15,-4,-16,-4,-16,-3,-16,-3,-16,-4,-17,-3,-16,-3,-16,-2,-16,-2,-17,-2,-17,-1,-17,-1,-17,0,-16,1,-16,0,-5,0,0,0,0,0,0,0,0,0,0,3,-7,11,-27,10,-28,9,-28,8,-28,7,-28,7,-28,8,-28,8,-28,7,-27,6,-26,5,-26,4,-27,5,-27,4,-26,2,-26,2,-27,3,-28,3,-28,3,-27,2,-26,0,-26,0,-26,-1,-26,-1,-25,0,-26,0,-26,-2,-26,-4,-26,-4,-26,-5,-26,-5,-26,-4,-27,-4,-27,-5,-27,-6,-27,-5,-28,-4,-29,-4,-29,-5,-29,-5,-29,-6,-30,-6,-30,-5,-29,-5,-30,-5,-31,-4,-30,-3,-31,-4,-31,-4,-31,-3,-32,-3,-32,-2,-33,0,-33,1,-32,1,-31,1,-32,3,-32,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,35,20,34,21,33,23,32,24,31,24,29,25,28,26,27,26,27,27,27,27,28,26,28,26,27,27,26,28,25,27,24,27,23,27,23,27,23,27,23,28,22,27,22,27,21,25,20,25,21,25,22,23,22,23,22,23,21,22,21,22,22,21,22,21,22,21,23,21,23,20,23,19,23,17,24,17,24,17,25,17,25,17,25,16,25,16,26,17,26,15,26,14,26,14,27,13,27,13,26,13,27,13,28,12,28,12,27,11,28,12,30,14,29,14,7,3]"
CSI_DATA,12654,1a:00:00:00:00:00,-41,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186495947,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,-2,2,-7,2,-7,2,-8,1,-8,1,-7,1,-7,1,-7,0,-7,0,-7,0,-7,1,-7,1,-7,1,-7,1,-7,0,-7,0,-7,0,-7,0,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-4,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-1,-9,-1,-9,0,-9,0,-8,0,-8,0,-2,0,0,0,0,0,0,0,0,-4,-2,-10,-4,-27,-11,-28,-11,-27,-10,-27,-9,-27,-8,-27,-7,-27,-7,-27,-7,-27,-6,-27,-5,-26,-5,-26,-4,-26,-4,-26,-4,-27,-4,-26,-4,-25,-3,-25,-3,-25,-2,-24,-2,-25,-1,-25,-1,-25,-1,-24,0,-25,0,-25,1,-26,1,-27,2,-27,3,-27,3,-27,4,-26,5,-26,5,-26,5,-27,4,-27,4,-27,4,-27,5,-27,5,-28,6,-28,5,-28,4,-29,3,-28,3,-28,3,-29,3,-29,3,-29,3,-30,3,-30,3,-30,3,-30,2,-31,1,-31,0,-30,-2,-29,-3,-28,-4,-10,-2,-3,-1,1,-1,1,0,0,0,0,0,0,0,-2,2,-1,0,1,-4,7,-12,19,-33,20,-33,22,-32,23,-31,23,-29,23,-28,23,-27,24,-27,25,-27,26,-28,27,-27,26,-26,26,-25,25,-23,25,-23,25,-22,25,-22,25,-22,25,-22,24,-21,24,-21,25,-21,25,-22,24,-21,23,-21,22,-21,21,-21,21,-21,20,-21,20,-22,19,-22,19,-22,18,-22,18,-22,18,-23,17,-24,16,-24,16,-24,15,-24,15,-24,15,-24,15,-25,15,-25,14,-25,14,-26,13,-25,12,-26,11,-27,12,-28,11,-27,11,-27,11,-26,10,-27,10,-27,11,-29,12,-30,13,-30,4,-11]"
CSI_DATA,12655,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186506072,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-2,-3,-9,-12,-9,-12,-9,-12,-9,-12,-9,-12,-9,-11,-9,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-9,-10,-9,-10,-8,-10,-8,-10,-8,-10,-8,-11,-8,-11,-7,-11,-7,-12,-8,-12,-7,-6,-4,-13,-7,-13,-8,-13,-8,-13,-7,-13,-7,-13,-7,-13,-7,-13,-7,-13,-7,-14,-7,-13,-8,-13,-8,-13,-8,-13,-8,-14,-8,-14,-8,-14,-9,-14,-9,-14,-9,-14,-9,-13,-10,-13,-10,-13,-11,-12,-11,-11,-11,-11,-11,-3,-3,0,0,0,0,0,0,0,0,0,0,-2,-7,-8,-27,-8,-27,-10,-27,-10,-26,-10,-26,-11,-26,-10,-25,-10,-25,-11,-24,-12,-24,-12,-24,-12,-24,-12,-23,-12,-23,-13,-23,-14,-23,-14,-23,-14,-22,-14,-21,-14,-21,-15,-21,-15,-20,-16,-19,-15,-19,-15,-19,-15,-19,-17,-18,-18,-18,-18,-18,-19,-19,-20,-19,-19,-18,-19,-18,-21,-18,-21,-18,-20,-18,-20,-19,-21,-19,-21,-19,-21,-19,-21,-19,-21,-20,-21,-20,-21,-21,-21,-21,-21,-22,-21,-22,-21,-22,-21,-23,-21,-23,-21,-23,-20,-24,-19,-24,-17,-24,-17,-25,-17,-26,-17,-27,-4,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,38,-4,38,-3,37,-1,37,0,36,1,36,2,36,2,36,3,36,4,35,4,35,4,37,5,37,6,35,7,34,7,33,7,33,7,32,6,32,6,31,7,31,7,31,7,30,6,30,6,30,7,30,6,29,5,29,5,28,5,28,4,28,3,28,2,28,2,28,2,28,1,28,1,28,0,28,-1,28,-1,29,-1,28,-2,28,-2,29,-3,28,-4,28,-5,28,-5,28,-5,27,-6,27,-6,27,-6,27,-7,28,-8,28,-8,27,-7,28,-7,29,-7,28,-7,6,-2]"
CSI_DATA,12656,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186519057,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-4,0,-15,2,-15,2,-15,2,-15,2,-15,2,-15,3,-14,3,-14,3,-14,3,-14,4,-14,4,-14,4,-14,4,-13,4,-13,4,-13,4,-13,5,-12,5,-12,5,-12,5,-12,5,-12,5,-12,6,-12,6,-12,6,-13,7,-7,3,-12,7,-12,7,-13,7,-12,7,-12,7,-12,8,-12,8,-13,8,-13,8,-13,8,-13,7,-13,7,-13,7,-14,7,-14,7,-15,7,-15,7,-15,7,-15,7,-15,7,-15,6,-15,6,-15,5,-15,4,-16,3,-16,3,-4,0,0,0,0,0,0,0,0,0,-3,-2,-11,-4,-29,-9,-29,-8,-29,-8,-29,-7,-29,-7,-28,-7,-28,-6,-28,-6,-27,-5,-27,-4,-27,-4,-26,-4,-26,-3,-26,-3,-27,-3,-27,-2,-27,-2,-28,-1,-27,-1,-27,-1,-26,-1,-26,0,-26,1,-26,1,-25,1,-26,2,-25,2,-26,3,-26,4,-26,4,-27,5,-27,5,-27,5,-26,6,-27,6,-27,6,-28,5,-28,5,-28,5,-27,5,-27,5,-28,5,-29,5,-30,4,-31,4,-31,3,-31,3,-30,2,-30,2,-31,1,-31,0,-31,0,-31,-1,-31,-2,-30,-3,-30,-4,-31,-5,-11,-2,-4,-1,0,0,1,0,0,0,0,0,0,0,-1,2,-1,1,1,-5,5,-14,15,-39,16,-39,17,-39,17,-38,18,-37,18,-36,19,-34,20,-33,21,-33,21,-33,22,-33,22,-33,23,-33,24,-33,24,-31,23,-30,23,-29,22,-29,22,-28,22,-28,22,-26,22,-26,22,-25,21,-25,21,-25,20,-25,20,-26,20,-25,19,-25,18,-25,18,-26,17,-26,17,-27,16,-27,16,-27,15,-26,14,-26,14,-27,13,-28,13,-28,13,-28,13,-28,12,-28,12,-27,11,-27,11,-28,11,-28,10,-28,10,-28,9,-29,9,-29,8,-29,9,-29,9,-30,9,-31,9,-31,8,-31,3,-12]"
CSI_DATA,12657,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186545922,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,2,2,10,8,11,8,11,8,10,8,9,7,9,6,9,6,9,6,10,6,10,6,10,5,11,5,10,5,10,5,10,5,10,5,10,4,10,4,10,4,10,4,10,4,10,3,10,2,11,2,11,2,11,2,6,1,12,2,12,2,12,2,12,2,12,2,12,3,12,3,12,3,12,2,13,2,13,2,12,2,12,2,12,2,12,3,13,3,13,3,13,3,13,4,13,4,13,4,12,5,12,5,12,5,12,6,12,6,3,1,0,0,0,0,0,0,0,0,0,0,4,3,19,11,20,11,22,12,23,12,23,11,22,9,22,9,22,11,22,10,22,9,22,8,22,8,20,7,20,7,21,7,22,7,22,7,21,6,20,5,20,5,21,6,20,5,20,3,20,3,20,3,20,2,21,2,22,1,22,1,22,1,22,0,23,0,23,-1,24,-1,24,-1,24,-1,24,-2,24,-2,24,-1,24,0,24,0,24,0,24,0,25,-1,25,0,25,1,25,1,26,1,26,2,26,2,25,2,26,3,26,3,25,4,25,6,25,7,24,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,7,-27,26,-25,21,-20,20,-18,16,-23,11,-25,15,-17,19,-15,19,-24,20,-32,19,-32,19,-28,23,-28,17,-31,8,-29,10,-32,20,-35,25,-29,22,-27,19,-30,20,-26,20,-27,17,-29,10,-27,9,-26,14,-26,16,-27,14,-24,13,-20,14,-19,17,-19,17,-19,15,-20,14,-20,14,-20,15,-19,16,-19,16,-20,16,-19,17,-19,18,-19,18,-18,18,-17,19,-18,19,-18,19,-17,19,-16,19,-15,20,-14,20,-15,21,-16,21,-16,22,-16,21,-16,21,-16,22,-16,23,-15,23,-4,5]"
CSI_DATA,12658,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186555907,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,-4,-4,-13,-4,-13,-4,-13,-4,-13,-4,-13,-4,-12,-4,-12,-4,-11,-5,-11,-5,-12,-5,-12,-5,-12,-5,-12,-5,-11,-5,-11,-5,-11,-6,-11,-6,-10,-6,-10,-6,-10,-6,-10,-6,-10,-7,-10,-7,-10,-8,-10,-8,-10,-4,-5,-7,-10,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-12,-8,-12,-8,-11,-8,-12,-8,-12,-8,-12,-7,-12,-7,-13,-6,-13,-6,-13,-6,-14,-6,-14,-5,-13,-5,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,-1,-7,-1,-26,-2,-26,-3,-26,-3,-26,-3,-25,-3,-25,-3,-25,-4,-25,-4,-24,-5,-23,-6,-24,-6,-24,-5,-23,-5,-22,-6,-22,-7,-23,-7,-23,-7,-23,-7,-22,-7,-23,-7,-23,-8,-21,-9,-21,-9,-21,-9,-20,-9,-20,-10,-20,-11,-20,-11,-20,-12,-20,-13,-20,-13,-20,-12,-20,-13,-21,-14,-21,-13,-21,-13,-21,-13,-22,-13,-22,-13,-22,-13,-22,-12,-22,-12,-22,-12,-23,-13,-23,-13,-23,-12,-23,-11,-24,-12,-24,-12,-24,-12,-25,-11,-26,-9,-26,-8,-26,-7,-26,-7,-26,-6,-26,-2,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,29,5,33,10,33,7,33,3,37,6,32,11,26,10,30,0,29,-1,29,6,33,8,33,3,34,-2,32,8,31,20,30,18,31,11,33,14,28,18,20,15,20,10,24,13,29,13,30,10,26,12,24,14,24,10,23,7,23,8,23,10,20,10,20,8,22,7,23,6,24,7,25,7,24,5,25,4,25,4,25,4,25,4,25,3,26,3,25,2,25,1,25,0,26,0,25,0,25,0,25,0,25,-1,26,-1,26,-1,26,0,27,-1,27,-1,26,0,6,0]"
CSI_DATA,12659,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186565921,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,3,4,13,4,13,5,14,4,14,4,13,4,13,4,13,5,12,5,12,5,12,6,12,6,12,6,12,6,12,6,12,6,11,6,11,6,10,7,11,6,10,7,10,7,10,8,9,9,9,9,10,9,10,4,4,9,9,9,10,9,10,9,10,9,10,9,10,9,10,9,10,10,10,10,10,10,10,10,10,9,11,10,11,10,11,10,11,10,11,10,12,9,12,9,12,9,12,9,13,8,13,8,13,7,13,6,13,1,3,0,0,0,0,0,0,0,0,0,0,0,7,2,28,2,28,3,28,4,28,5,27,5,27,5,27,5,26,6,25,7,25,8,25,8,25,8,25,8,25,8,25,9,25,9,25,10,24,10,23,10,23,11,22,11,21,11,21,11,21,11,21,12,21,13,21,13,20,14,20,15,20,16,20,17,20,16,20,17,21,18,21,17,21,17,22,17,21,17,21,18,21,18,22,18,22,17,22,17,22,17,22,17,23,18,24,17,24,17,23,18,23,18,24,15,25,13,26,13,26,12,27,11,27,11,26,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-2,-40,-7,-38,-10,-38,-11,-43,-14,-43,-15,-42,-11,-42,-12,-41,-16,-41,-14,-42,-12,-38,-14,-36,-19,-36,-21,-35,-18,-35,-15,-36,-15,-35,-16,-33,-15,-32,-15,-32,-17,-33,-17,-33,-15,-33,-13,-32,-13,-31,-15,-31,-13,-31,-11,-30,-11,-30,-12,-30,-11,-30,-10,-29,-10,-29,-9,-31,-8,-32,-7,-31,-6,-30,-5,-31,-5,-31,-6,-30,-6,-30,-6,-30,-5,-30,-4,-31,-4,-30,-2,-30,-2,-30,-1,-30,0,-31,-1,-31,-1,-31,0,-31,1,-30,1,-31,0,-32,0,-32,1,-31,2,-8,0]"
CSI_DATA,12660,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186576590,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,2,1,11,5,11,5,11,5,11,5,11,5,11,5,11,4,11,4,11,3,11,4,11,3,11,3,11,3,11,3,11,3,11,3,11,2,10,2,10,2,10,2,10,2,10,1,10,1,11,1,11,1,11,1,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,12,0,13,0,13,0,12,0,13,1,13,1,13,1,13,1,13,1,13,1,13,1,13,2,13,3,13,3,13,4,13,4,12,4,12,4,3,1,0,0,0,0,0,0,0,0,0,0,4,3,19,14,20,14,21,13,21,12,21,12,21,12,21,11,21,11,21,10,21,10,21,10,21,9,21,9,21,9,22,9,22,8,22,8,21,7,20,6,21,6,21,6,20,5,20,5,20,4,19,4,19,4,20,4,21,3,21,3,22,2,22,2,23,1,23,1,24,1,23,1,23,2,23,2,23,1,24,1,24,1,24,2,24,2,24,3,24,3,25,3,26,4,26,4,25,4,26,4,26,4,26,6,26,6,24,6,23,7,24,9,24,10,24,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,4,-23,18,-27,15,-29,13,-27,18,-25,17,-26,10,-26,15,-24,16,-22,7,-26,10,-31,21,-32,23,-29,13,-24,8,-18,6,-16,6,-22,11,-22,15,-17,15,-21,15,-27,11,-30,8,-29,12,-24,17,-23,19,-25,17,-26,15,-25,15,-26,13,-23,13,-19,14,-20,16,-21,16,-20,14,-20,15,-20,16,-19,18,-18,18,-18,17,-18,17,-19,17,-19,18,-18,19,-17,18,-17,19,-17,20,-16,20,-16,19,-16,19,-15,20,-15,21,-15,20,-16,20,-16,21,-17,21,-17,22,-16,22,-4,5]"
CSI_DATA,12661,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186585940,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,3,2,14,3,14,3,14,2,14,3,14,3,13,3,12,3,12,4,13,4,12,5,12,5,12,5,12,5,12,5,12,4,12,4,11,5,11,5,11,5,11,6,11,6,11,6,10,7,10,8,11,7,11,4,5,8,11,7,12,8,12,8,11,8,11,8,12,8,12,8,12,8,11,8,11,8,11,8,12,9,12,8,13,8,13,7,13,8,12,8,13,7,13,7,13,7,14,6,14,6,14,5,14,5,14,4,14,1,3,0,0,0,0,0,0,0,0,0,0,-8,0,-31,3,-29,4,-29,5,-29,6,-28,6,-28,6,-29,6,-28,6,-26,7,-26,8,-26,8,-25,8,-25,8,-24,8,-24,9,-25,10,-26,10,-26,10,-25,10,-24,10,-23,11,-22,12,-22,13,-22,12,-22,10,-22,10,-21,11,-21,13,-21,14,-21,15,-21,16,-21,16,-22,15,-22,16,-21,16,-22,15,-23,16,-23,17,-23,16,-22,16,-22,17,-22,17,-24,17,-25,17,-26,17,-25,16,-25,16,-25,15,-26,16,-27,16,-27,15,-27,14,-27,12,-27,11,-28,11,-28,10,-29,10,-8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-11,-3,-42,-2,-42,1,-42,3,-42,4,-40,4,-40,4,-39,5,-39,7,-39,7,-37,6,-38,6,-39,7,-40,8,-40,9,-38,9,-35,9,-35,8,-34,9,-34,10,-33,10,-33,10,-33,8,-31,8,-31,8,-32,7,-33,7,-33,7,-32,7,-30,6,-30,5,-29,6,-30,6,-31,5,-31,4,-31,4,-30,2,-29,1,-30,1,-31,2,-32,1,-32,1,-31,0,-31,0,-31,-1,-31,-2,-30,-3,-30,-3,-30,-3,-30,-3,-29,-4,-30,-5,-31,-4,-31,-3,-30,-4,-32,-4,-33,-5,-31,-2,-8]"
CSI_DATA,12662,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186595951,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,-4,3,-14,2,-14,2,-15,2,-15,2,-14,1,-14,1,-14,0,-14,0,-14,1,-14,1,-14,1,-14,1,-14,0,-14,0,-14,0,-14,-1,-13,-1,-13,-2,-13,-2,-13,-2,-13,-2,-13,-3,-13,-3,-13,-2,-14,-2,-13,-2,-7,-4,-14,-4,-14,-4,-14,-4,-14,-4,-14,-4,-14,-5,-14,-5,-14,-4,-15,-4,-15,-3,-15,-3,-15,-3,-15,-3,-15,-3,-15,-4,-16,-3,-16,-3,-16,-3,-16,-3,-16,-2,-16,-2,-16,-1,-17,0,-17,1,-16,1,-15,0,-4,0,0,0,0,0,0,0,0,0,0,-7,-3,-27,-10,-27,-10,-28,-9,-27,-7,-27,-7,-27,-6,-27,-6,-27,-6,-26,-6,-26,-5,-25,-4,-25,-3,-26,-4,-26,-4,-26,-3,-26,-2,-26,-3,-25,-3,-24,-2,-26,-1,-26,0,-25,-1,-25,0,-25,0,-25,0,-24,1,-26,2,-26,2,-26,3,-26,3,-25,4,-25,4,-26,5,-26,6,-26,6,-27,5,-27,5,-28,5,-27,5,-27,5,-28,6,-28,5,-28,4,-28,3,-28,4,-29,5,-29,5,-30,4,-30,3,-30,3,-31,2,-31,1,-31,0,-31,-1,-31,-2,-30,-3,-28,-3,-7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-9,16,-33,17,-33,19,-34,20,-33,21,-31,21,-30,21,-29,21,-29,22,-28,23,-28,23,-28,23,-28,23,-27,23,-25,23,-24,23,-25,23,-25,23,-24,23,-24,23,-24,23,-23,23,-23,23,-23,23,-22,22,-22,21,-22,19,-21,19,-21,19,-22,19,-23,18,-23,18,-22,18,-23,18,-24,17,-24,16,-24,15,-25,15,-25,15,-24,14,-24,14,-24,13,-26,12,-26,13,-26,12,-26,11,-26,11,-26,10,-26,11,-27,11,-28,10,-27,9,-26,9,-26,9,-28,9,-30,10,-29,11,-30,2,-8]"
CSI_DATA,12663,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186605932,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,2,-9,11,-9,11,-9,12,-9,12,-8,12,-8,12,-8,12,-7,12,-7,12,-7,12,-7,12,-7,12,-7,12,-7,12,-6,12,-6,12,-5,12,-5,12,-5,12,-5,12,-4,12,-4,12,-4,12,-3,12,-3,13,-4,13,-2,6,-3,13,-3,13,-3,14,-2,14,-2,14,-3,14,-2,14,-3,14,-3,14,-3,14,-4,14,-4,14,-4,14,-4,14,-4,14,-4,15,-4,15,-4,15,-4,15,-5,15,-5,14,-6,14,-6,14,-7,14,-8,13,-8,13,-2,3,0,0,0,0,0,0,0,0,0,0,3,5,14,24,15,24,16,24,17,22,16,21,16,22,17,23,16,23,16,21,17,19,17,18,18,18,19,18,18,19,18,20,19,19,18,19,17,18,17,17,19,17,20,16,19,15,20,15,20,14,19,14,19,13,20,14,21,15,21,14,21,13,21,12,22,12,24,12,24,12,24,12,24,14,25,13,25,12,25,12,25,11,26,12,24,14,24,15,24,15,25,14,26,14,25,15,25,16,25,16,25,15,25,15,25,17,24,18,23,19,21,21,20,21,19,20,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,3,-37,14,-37,14,-40,14,-40,12,-39,10,-38,10,-38,10,-37,9,-38,7,-39,6,-40,5,-39,3,-39,2,-37,2,-36,3,-37,5,-37,4,-36,2,-36,2,-35,3,-35,3,-34,3,-34,1,-35,0,-35,0,-33,0,-31,1,-31,2,-32,3,-32,4,-31,4,-31,5,-31,6,-31,7,-30,8,-30,8,-30,8,-30,8,-30,7,-29,7,-29,9,-29,11,-29,11,-29,11,-28,12,-27,14,-27,14,-26,14,-26,14,-27,13,-27,13,-25,13,-24,13,-27,14,-29,15,-29,15,-28,15,-7,4]"
CSI_DATA,12664,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,186631333,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,3,0,14,2,14,2,14,3,14,3,14,2,14,2,13,1,13,1,13,1,13,1,14,1,13,1,13,0,13,0,13,0,13,0,13,-1,13,-1,12,-1,12,-1,12,-1,12,-2,12,-2,12,-3,13,-3,13,-3,6,-2,14,-4,13,-3,14,-4,14,-4,14,-4,14,-4,14,-4,13,-4,14,-4,14,-4,15,-4,14,-4,14,-3,15,-3,15,-3,15,-3,15,-3,15,-3,16,-3,15,-2,15,-1,15,-1,15,0,15,0,15,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,6,3,24,14,25,13,24,12,25,12,26,12,26,11,25,10,24,10,24,9,24,8,24,8,24,8,24,7,24,7,25,6,26,6,26,6,25,5,24,5,24,5,24,5,23,4,23,3,23,2,23,3,24,2,25,1,25,-1,25,-1,26,-1,26,-1,26,-2,26,-2,26,-2,26,-2,26,-1,26,-1,27,-1,27,0,28,0,28,-1,28,-1,28,-1,28,-2,29,-1,30,-1,29,-1,29,0,30,1,29,2,30,2,30,3,29,4,28,5,28,6,28,7,28,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,8,-26,33,-26,30,-27,29,-27,29,-28,27,-30,25,-32,24,-33,23,-34,22,-31,23,-30,23,-31,21,-34,21,-33,24,-31,23,-32,20,-32,19,-30,20,-30,20,-29,21,-30,21,-30,20,-28,19,-26,19,-27,20,-27,20,-26,20,-25,19,-24,18,-24,18,-24,19,-25,19,-24,19,-23,18,-23,19,-22,20,-20,21,-20,21,-20,22,-20,22,-21,23,-20,23,-19,23,-18,23,-18,23,-18,22,-18,22,-18,23,-18,25,-16,25,-15,25,-16,25,-16,24,-17,25,-16,26,-16,27,-16,27,-4,6]"
